MAP,SctO2
71.92470184164037,67.46632592183892
71.91840106997361,69.233179402812
72.34237579571027,68.09852418249862
72.50749868232224,68.57249533416376
72.26912042415941,66.99801762438196
72.43456698072197,69.1475790636963
73.06986946613573,69.57967405276618
73.07247717199697,65.28842577616977
73.71528649024941,65.77498717251417
72.68115302873817,68.87846325024772
73.02887604653971,67.47097841720954
73.08094504123895,69.27185635432797
72.97835868773905,68.09305581096538
73.03261927886962,68.768812281601
72.25490345045098,66.62032037863983
72.18826176953148,68.25186683649734
72.35269383619072,68.25365743726933
72.96464308501793,66.69718935423585
72.7750936333712,69.23591381066224
72.47042932387028,64.89496110041672
72.29000970612685,68.05221040930098
72.67738259521656,65.79372325181697
72.82818495860903,66.19912476298826
72.63485552450646,69.21445749957677
72.85973052973878,66.08221678722778
72.91703194156268,66.01803601393588
73.32270055562904,68.59564280173161
73.05808832338452,66.06295254911655
72.94458225942459,69.25814555644443
72.80589204906231,68.69981939230703
72.23935929531568,66.5749438170193
72.37954001664458,69.20987042303992
72.50502055129753,64.82957096519789
72.52752367359531,68.44582421709444
72.45406075844829,65.86884180225474
71.90867842621336,66.96142070430854
71.76393988278495,67.06047600180669
71.65112406161744,69.67232911610292
71.35507392313521,67.00275500337614
71.31692736062622,67.63731699298738
71.50513285817391,67.09516279700819
72.2852780434296,66.2667606091398
72.37690596242244,66.19389454255452
72.50129146556122,68.20057311931295
72.49228320873509,67.69803232128292
71.7456165610802,68.89259062239309
71.75961286784977,67.38551064294018
71.80826351002602,67.43338773245335
72.81790234032378,68.88136087501181
72.76027842340055,67.17543443714135
72.90053262425943,65.57210641300452
72.90560858215667,69.00273635460292
72.45709932345572,66.72243197835188
72.93545961974998,67.83129794574393
73.25509886716232,66.7864028829957
73.58880614688616,66.26241533027337
73.24070378974956,64.87830685364152
73.81924130842366,68.22645986307091
73.27305464519726,62.63503241057209
73.5251088305519,69.66964053178513
74.41736880784734,69.25676360819361
74.03279735237162,66.35025473668368
73.8198708372961,70.10008130254224
73.87441523499596,70.80808256087637
73.68746274275398,67.30971335204943
73.08259653931788,68.34521671268882
73.12847186376104,67.93247737383841
72.72179776806308,70.00459700549897
72.93154212985502,65.64207835122322
72.58305773052224,67.39519977499164
73.22408583287567,69.1057354995979
72.92866033711417,68.95137090773639
72.81921529796342,67.6684995031983
73.16457559345193,69.81599797555234
72.69048308728058,68.08486024615699
72.8021173547123,67.9035185147531
73.3450931866451,68.77038813798383
72.71953034914992,67.64286406187396
72.81396876564303,67.8081828182892
72.93806116419002,66.54999108883877
73.2703357288843,72.12604945388331
72.79346608209224,67.02297869452174
72.28560501431382,68.83458260048779
72.51726911227198,70.60032673745464
72.65781871895132,65.72090292344741
72.77909543184616,68.65007541188642
72.9381744854723,67.76567143492233
72.68589554925914,70.42680898008346
72.79981595029771,66.36918608985583
72.93752083206903,66.60255507592761
72.67159420238445,67.66006383565406
73.43907414419209,66.98314230297274
73.64596661405727,67.03139407092736
73.18579661536381,70.76985703500829
73.46709686720364,67.91355759972622
73.09452306160598,66.55155400382921
73.42854518714354,67.13854669614692
73.90952814182401,68.32369441689792
73.5964215695895,68.22710505355285
73.99853045318625,66.84912641757813
74.17841725249536,65.27027620417209
74.52114284919858,67.63137246808671
75.29207448225563,67.57922649470672
75.20230555005654,66.72777008509976
74.90967277263897,69.62102455750914
74.56421837954626,68.56840357558212
74.24999943990287,67.91347755575403
74.23286154586503,67.17044013801691
74.3831373327357,70.30879587522703
74.50690378527469,65.97568718193962
74.85027489727425,66.95735178063329
74.86628311972714,67.0234536262464
75.458450681084,68.14156415986419
75.36040754340048,68.6859211324107
76.45681152127318,65.67328589872602
76.7099592486679,66.64743557428855
76.36873776969094,68.3509355230697
75.94375491237759,66.6881237668701
76.1422694225801,67.08020182866682
76.0574437648848,67.94310539678163
76.3480540290913,66.20989096852873
76.54093257297303,68.09330299547445
76.51444658499663,68.59612305632879
76.17853357749087,67.73990216441138
75.57710520200517,69.82941914462049
75.40604334400022,68.7820431179346
75.75702875731584,67.62726197034772
75.8493636838726,67.2051223712447
75.35733038394763,70.32671890364934
75.43535158653059,66.7012840705656
75.597863715722,67.28277321069031
75.25191980584532,67.08149615984813
75.3227650771982,68.29186360849079
75.35507600887993,71.07740830163644
74.90678021793413,68.07140736159427
75.06105540460445,67.21597307994405
75.29578451397974,67.97857059130047
75.73827309359403,65.71963799091802
76.16687597974204,67.40082024887526
75.62077370616765,70.24681482809505
75.25336609469237,68.68918450552553
75.46896606043995,69.53941649019988
75.68301471294997,69.20977438694374
75.89652422625072,66.62335269780075
77.4440661203983,70.53132136549026
77.67116031653487,64.99585977756192
78.12301549369262,68.15190085043716
78.50001224125138,64.55802472522882
78.75410619390618,65.07372698826649
78.62029186886731,69.0490433482288
78.91686838868664,66.60424781536558
78.59927063579778,69.5133393070663
78.49768989541158,64.38598348339816
78.29722545961901,67.5177793173252
78.32468479491928,65.82621604053944
79.24514697517823,67.14354081912201
78.48826370823492,69.9701989673528
78.75660137489504,70.33135429966994
78.10403328934764,68.42283287353442
77.91106800380106,65.26440455977118
78.34344688385167,65.83982096808083
78.36382198906595,67.88962511336392
77.92731164729517,66.44722696849588
77.63798662868236,68.64738900796299
77.90809515904445,70.17026626263936
77.61289373171299,66.18680175298836
77.69792473386391,66.31693878935418
77.71420221155829,65.8886341973437
77.45155575387746,67.28183827501547
78.30846662685848,67.72871422039445
78.55710923884875,67.67901558589011
77.74091031093428,69.00541427628185
77.81345745153625,68.24725555787218
77.54637185447898,67.57373319464465
77.88633591163683,67.71807807405234
77.56664482215864,67.7897685023833
77.51969220638507,67.57549858271766
77.72089013786207,66.64351464993358
78.0654155382644,65.8494128086297
77.58182396018755,67.87468836343662
77.44699469399879,66.91434474643614
77.25668822601561,68.45380555577009
76.99600600029298,67.77803393059239
77.704166849802,67.68180917158608
77.86462415476414,69.13374119827716
77.35795917497167,65.55771310564239
77.72535214497485,70.31299343940712
78.57265211089633,64.36894092155377
78.97986545962542,69.8164955610445
78.36433490465957,67.95079047249453
78.1659626097756,66.86644520237908
78.66906651167264,65.43750944918723
78.37984889102917,66.75006782308742
78.55269915528409,67.4011939258949
78.85703725401041,67.93452152152258
78.47925408430208,69.81620727165708
78.45034810508561,67.75836607724621
77.14891608696618,68.14724729596264
76.74076932959451,68.1990591485291
76.64341731950104,67.1840422391937
76.14849227108816,67.3944622271202
76.80814585247093,67.5124491366001
76.23950629971338,68.62108931930594
76.0697749040693,66.31456025088744
76.12923239015397,66.92319584575992
76.71263186898284,68.20881936253244
76.14228636607956,66.06814044564946
76.61442914007468,67.84625884386968
76.62306510807797,66.85713767802517
76.234987392021,68.43940453401771
76.42632109154233,69.73933965781207
76.51150678422276,66.86038661013242
76.2765820887308,68.81740253061935
76.31086576720344,67.98124179148863
76.1629579164065,67.10682480433027
76.21534813980053,67.69171737267061
76.48694789809775,69.62463104188109
77.12677026477836,67.41036869188952
76.6338867403669,69.63915298017403
77.49183332589843,67.4826727514487
76.7114678479482,65.55568728060585
76.65515141448194,67.45506216222792
76.89518361526483,65.4361137180542
77.01111164718445,67.19326518353469
76.76500960772161,67.13934725437949
76.68599510619205,70.39999356026891
76.49345031954375,70.0916497065829
76.26334884014467,67.80914644201042
76.610010718087,69.49288448643472
76.75793074669606,67.07701730376107
76.48516724326348,65.53685656346465
76.8507974423224,68.46397786748652
76.97770544135766,68.21240851008187
77.30623002846676,66.25911221257577
77.55984476684033,66.32164841402675
77.22876797142436,69.0759186262671
77.00689822538286,65.14460152215935
77.30915375936608,68.50263430719039
77.55515474902128,67.18995898304391
77.54744305523074,68.50113376426668
77.59508757211592,69.14353227735432
78.10665492873453,66.3419144540555
77.86799598806708,65.94672133747959
78.08602389946508,69.85313927345314
78.00327170322967,67.56917133341632
77.91476388902099,68.14790029574452
78.35330787332205,69.01585643707794
78.68034096983727,66.20286284603037
79.00100224498506,68.99292777686375
79.51687390749571,68.59247670045514
79.51640224672174,69.83728826402285
79.78033861330485,69.80716938977159
79.64609342003212,67.72546339892261
79.7663187054274,68.75808948435338
79.70424510665094,67.69626313035684
79.73336348453137,67.84686578113038
79.96162669153239,65.9322868337337
79.62342349176845,67.29390589821443
80.4511804802073,64.92608449097061
80.03546280535684,67.4182473635684
79.53858120677528,69.61198542392572
79.99312978698688,68.79199693079975
80.29885232463535,67.78888942189047
80.53605506684403,67.313891888589
80.7737880360916,66.80291324694574
80.75412138735828,66.235923005975
80.38057598795999,68.84729473737507
80.39814783880685,65.3164769064855
80.1144712697153,65.2862693197859
80.49315160445346,68.97413944534321
80.42109363036889,67.93046324811576
80.07804595465639,67.69106725888498
79.93838398978735,67.9365151161978
80.09317317930687,70.6387309715105
79.85655194201576,67.71120995338308
79.51774139154334,68.07216968732422
79.60701385014465,70.71798184513956
79.69637759955086,67.53416754703693
79.48455653661487,70.22220856688772
79.28818242762937,64.47515911102317
79.37405138284417,65.89156898423275
78.78746317392867,66.64123017525618
78.22008202080887,68.52768645010237
77.9311714783146,70.31701806225563
77.84573019565923,66.7710852290192
77.97048388134353,69.12282136938435
78.56041912982712,71.00243132470574
78.90035193093343,69.98863573132398
78.83157166880163,67.03671632591094
78.81953009450022,68.94555130961909
78.41416931872594,68.15789748011588
78.40446768728502,66.65975633513025
78.28678220746558,68.29163793931771
78.41426187501534,66.93807121847608
78.08115017856186,67.84031322107872
78.28836085521493,65.58307802079507
78.89991826510489,64.99710474566535
78.85184408607826,67.21241699951514
79.00822484447922,68.11708897029038
79.27922242082906,65.94401614133203
79.1123450333327,68.42775770607999
79.19645301929735,67.70117747350642
79.19556623352894,68.612444038772
79.22874315695988,69.05502668568403
78.91350563452367,69.65666237992102
78.91887807019752,68.54612492025294
79.11364467327252,67.19539881848216
79.68872134826212,67.91296331091446
80.06419930102065,71.11780840724224
80.91539028592382,69.08946621345945
80.59413907258308,67.72339201090338
80.93038715548786,67.3852434836069
80.98938830140796,66.7128001255241
81.85070456389273,65.81644160265608
81.50849950441075,70.16454256228397
81.15546178973541,68.32541664517655
80.90034668002474,65.70821357502264
80.03673164746246,67.43644113923062
79.81671669970277,69.5334819510456
79.50447649475525,66.96202261622233
79.5576337894939,66.40990549291408
79.68709588834804,68.164846747184
80.42970233236396,68.60578003978966
80.79832264943263,66.94450081053813
80.55419456845803,66.71737920336041
80.18270841808449,68.31314004939973
80.36923892745688,65.93219342645082
79.83000152009771,66.82024703266168
80.554162771518,67.43614868628289
81.01392143657951,68.71833925781239
80.8119606724883,66.97131096171671
80.11345183006989,68.46822858003291
80.64526395714925,69.36437355001664
80.58707779513794,66.85653676706052
81.0701506814603,72.44334040350643
80.4179362649908,69.74809931865664
80.16702962019296,68.03117450763587
80.15925063823958,67.34993145726297
80.16823094465747,66.78949670751702
79.97837355457209,70.11722941506422
80.21865723937034,67.9374697008998
79.78157698272362,65.47004739896917
79.7168041220367,65.06106533967072
79.7574507845321,67.79730072727288
79.95557710208529,67.82733439819334
80.2316088083328,66.24606971559933
79.77178316597931,65.35676802123349
79.15049341340288,64.69310925471972
79.65705209498333,66.49114911180699
79.78295844273701,67.08413354094388
79.47594061808711,68.67051774387318
80.0903388613351,67.42814397865466
80.12749974600386,69.2190683465773
80.58994941046497,68.52375800285905
80.60540090502042,68.3857640776896
81.41809247413337,69.07260157933797
82.10458330222265,65.51338940372244
81.98594522474836,66.79084504542203
82.35613991752146,71.19177969225966
82.59403117150305,64.72674889496274
83.12006074273955,67.13151028176084
82.7100636843392,68.2985720383555
82.96253210003754,64.76515655475941
83.36271290007649,66.44553880896463
82.63405271758076,70.57948369421385
82.13925373136348,67.84857192553079
81.30456477498355,66.74375292584807
81.18200489672924,67.92297517009004
81.45486294504587,66.73863906561482
82.04030810778298,70.16317775541665
82.05154661722894,66.10768628097902
82.68456271642488,66.80054330388963
82.1109524048831,65.35500311985483
81.41092321874426,67.16066838963901
81.37355353604204,67.34254801577036
81.51224141722386,69.3957773745843
81.48355723152883,66.07764988671354
80.64114297232511,68.340825617368
80.59429504996066,67.74617626822744
80.0615670191275,64.78531918644897
80.32118487947506,66.53223117752951
80.45830035568918,66.47053264755945
80.07216446277552,70.1484766486726
79.85838981309969,68.44571446628014
79.42757080597487,67.85059199822261
79.39754506979459,61.19095034785107
79.77482343039922,64.76597354032582
79.37389344838458,68.7260736461825
79.57090253185655,68.80450065093166
79.35323030209955,66.52132923927437
79.0316257285817,67.68104293024993
78.98599154239534,67.57535535355737
78.56932611258169,67.90062899083324
78.34740658205327,67.09178210188033
77.8689305744602,68.88001866306665
78.6579135121512,69.30429586034639
78.67119225267716,66.20550754622182
78.39043432026583,65.85758453759286
78.4765876846007,66.45367983776565
78.43181243237224,67.72159984185053
78.34382976572388,68.18328941438516
78.5903668563154,68.82881950466522
78.89303298434416,69.09873733442593
78.67900755236354,68.18848779997133
78.4479507188209,67.99266847844365
78.33838109012534,70.12326754443465
77.41863682060479,67.67122050547239
76.81820860628739,68.55779711568304
77.37363395250769,68.1447774606371
78.03754483278921,67.39465721288146
77.94055993456928,67.40600995208361
78.17432243375423,69.63532031404574
78.30081866364583,67.5151422605736
79.53375993529129,67.10298986496248
79.97683939783256,66.5197638111502
79.91873171267368,68.26002216159245
79.52989067178031,66.86384459247003
78.88265672441771,68.13945188240797
78.96264816412513,67.90714588755854
78.65833912374345,67.00404288511233
78.0892156670877,65.5602854236429
77.83323537677869,66.11366500333398
77.4045701537584,66.35612416501463
78.08554932057118,66.14767181799623
78.44094804319357,68.33128751523088
78.43875001043185,70.84218176985432
79.03175487208702,66.87303856414431
79.06078956373506,67.06267613733007
78.71424325975293,66.76741252987414
79.32321817476121,68.92166686832302
79.53548777239733,68.27150297400412
79.11625870807586,67.61331498614562
79.03791393939902,65.8197640895836
78.6858742188544,66.19306837634566
78.13274725486603,67.91594915451421
78.5060019806501,67.98234090592615
79.27071120809607,67.61177539392996
78.70842833635852,68.64176426584508
78.9335967303996,65.80712999458099
78.67221968190083,68.10030152051144
78.47758150907464,68.01981576050895
78.24183422173469,66.21446365866886
77.89865203798409,66.74917063702655
77.92221582404099,68.69586097617359
77.59389818776664,65.95320405495839
77.70781000538656,71.35503945480015
77.6928993731512,68.49324891074036
77.60260439691497,67.5749557180742
77.24533972176783,67.28809140261612
77.02220336932959,68.85196919742297
77.33307278241344,67.04797961086929
77.54062328880477,67.10641626365134
77.15577211979218,69.84654583037869
77.20362527124946,66.95960712863311
77.51208612308933,67.86644073091176
76.8507127422574,66.53192119494561
77.07777744552926,68.05739405454862
76.8213382669608,68.54360157765566
77.05949527190693,70.19345083470913
76.76294337277271,66.2675325144495
76.05125006086926,65.51241994264414
75.41407608039967,67.29360295312097
75.45036391778258,66.76757355520412
75.57115032649824,67.6682621872714
75.22574213529155,68.47959635676781
75.49924959579384,71.09004586979842
74.85136948211665,67.02500142188659
74.84492984033211,64.38672052106561
74.38057279651277,67.35232643379075
74.1422345292184,68.23865797914667
74.18480681374183,66.25778178770325
73.86406636534124,68.06756268389181
73.7352976850406,67.92519283774175
74.16353712124571,68.10232455917969
73.95638641478423,68.90263713497303
74.31532997477554,67.58623312387337
73.88634414483131,68.53801132258677
74.1233325658806,65.0147082906663
74.72386672499016,66.26057306143615
73.75613786230507,67.20635643567634
73.46317223335035,66.21535870647533
73.72128327138701,67.72907475409659
73.66608162895497,67.20439382919957
73.84085737272915,67.0346861550406
73.62473168218807,69.04633622010664
73.68594147241657,67.84544356488568
73.64996326138488,66.0946856970929
74.14357351125444,66.80786282031282
74.26939606773763,68.84078968439282
74.42788707832823,68.00814572815355
74.28581861613358,69.5046229677847
74.114193620776,68.98313646184656
73.96547078675451,67.13191754485115
74.14832051498522,69.86603786563745
74.00410615543582,69.99166139396735
74.14494140704161,65.03469654291762
74.99934765748279,67.74768101527566
75.36779623109587,66.86972382081952
75.25556805421922,67.3054527797604
75.75482078067914,66.4644514806825
75.60788630024607,66.2787503820816
74.80969159625303,69.05461448535458
74.42752791846407,65.95649474187289
73.70221757207298,67.85949858652894
73.58826990332513,65.69747031689238
73.62288946338866,69.62476537595182
74.32056823811217,67.7552422585035
74.47497937682708,68.82581358636723
74.41023202612485,68.00150519140817
74.7652355775077,67.32365523047511
73.90227247041352,67.81902226431636
74.02234883507235,69.97566489675357
74.35594977559757,66.36352076201783
73.78812683293187,63.89415468382849
74.27210381194553,66.5306213710535
74.43158253713618,65.89489506643588
74.2887748194783,69.16269007445621
74.56593372571838,67.4429170503772
75.49689590137739,68.93372318755348
75.58769728628751,67.7390219139102
75.70461105194727,67.70244489695914
75.53793230356241,67.93784844543661
75.21591820400486,69.91679765563946
75.56761088633203,67.97127719834593
75.24300187917052,69.36010974648259
75.291100567114,69.26337929411906
75.11929390674837,67.45327321927505
75.33102580131292,67.58413283777722
75.48359655473675,67.12604205292904
75.91698019038269,69.61101113581192
75.729198964884,66.27746899074974
75.63843781908658,66.60593584054723
75.26459954883526,67.28166495400515
75.10644322808659,65.97617485635168
75.27773975990809,66.80889172803782
75.6000796220706,69.39509809403997
75.24917076598777,68.67337091077034
75.61674950312094,67.05963846517524
76.17692766709084,68.88658945287243
76.35744829686432,70.8025003785639
77.12243521988471,68.13783131099468
76.82338773008631,69.80318837319861
76.33751379630651,68.95732051825095
75.64046752799584,67.24873753435159
76.25683682299899,67.9770944022262
76.53347731105825,68.46642154079576
76.52477896111982,66.55967370007504
76.6503699109276,63.76137146831979
76.21317431939238,66.43068904089056
77.20668559317598,64.42968829342426
77.26864146186371,66.53879023811017
77.32238146031703,65.10399745872407
77.62242594827315,68.98082666688845
77.8230917084154,65.8837573732732
77.91992850197076,68.47236320590027
77.6105621585643,68.81074466238174
77.807544204495,68.71014999746785
78.56778822220399,64.84397890057008
79.10961365964631,69.3223223882086
79.74786101571553,68.25928963384148
79.54118062105988,68.83828090248775
79.14420237178649,70.38265136822872
79.09476056841211,68.83007679713391
79.118195095241,65.86424812714722
79.55692347377462,68.6115713091666
78.87882012663502,65.38639235743202
79.49293764501574,67.5381575070682
79.42898565131675,66.87872201556
79.25782850537341,67.65135838296167
78.85346217296859,65.37788480972347
78.19404109710975,65.56052076899101
78.52915236607267,66.97303409198022
78.56267136267087,67.31277526848298
78.05073554177481,67.0155463485513
77.53933656887867,69.83758869849564
77.41423653133766,68.29924963871638
78.09170878874723,68.24791155780787
77.99437283268229,67.08161589546674
77.40012720770517,65.57625033236367
77.31183705200367,67.65914126695849
77.21322042387528,70.3777066428668
76.14545592218366,68.01938760299348
76.14009121965097,69.35268727255807
76.06412173473582,69.54312450455325
76.35941270832848,68.51892069779709
77.11435136566645,67.99869568711607
77.57658314359824,66.17975403178153
77.47834650811089,67.35015409006118
77.04557039550271,67.12797358978607
78.08693666868851,68.14868928613889
78.11746377669942,65.53213813215173
78.1297467996586,66.84711775452743
78.12677085665948,68.25912227232472
78.21271792672184,66.59863700170017
78.16128137997515,66.27916614862482
77.93840555901326,66.46880133339401
77.72738951785425,67.25047508858367
77.72309499315445,64.08811619345408
77.51457750194916,66.54304281847895
77.23935834820813,69.09553944229225
77.29324984238941,68.15141912297396
77.2023330424341,68.29702287170852
77.81548304362573,64.91623100547481
76.76360630412621,67.05224743835429
77.2140037339078,67.49297136514949
77.72400462757325,68.35568234530582
76.90368945494907,69.33772793501899
76.7797810149914,69.10539215847545
76.64501490326384,66.79726232599165
76.09651837871986,66.83982891748214
75.8026664210734,69.8059839872759
75.37720413479241,67.15423606454769
76.09903174352205,66.05962247221659
76.49063745541025,67.36694265116428
77.01465987407259,69.69381978581765
77.31613301613139,66.30795123949788
76.87583329951407,67.02854271084675
76.67957171785442,66.3795400755183
76.88987340275997,69.1062433920471
76.41454665209419,68.11056289539309
76.71567104494886,69.06308530086649
76.63398429188172,70.02301855795477
76.49893180942435,65.40936335439272
76.79889089350083,66.53428957805818
76.9906955065026,67.01985669221312
76.8594732857554,67.77536544014959
77.33704953722174,68.42379066864027
76.916104621673,66.9340779893489
77.17608796433205,66.62944638760277
77.42566160367736,69.09860422427757
77.31295224207344,68.48445199685632
77.45510215122401,68.1369961397555
76.96566660385848,64.45187655577033
77.34875839809699,69.47478337173212
77.2863869898774,67.94165790663081
77.08922299697726,67.42569287911114
77.52176162762161,66.43317461307292
77.25082029672038,66.71686611646568
76.69961052141969,66.33813470784179
76.09191352851377,64.68725898478402
76.35233454800363,66.45343228041367
75.8569016114368,65.28858963020367
76.57805911700973,67.58562816142134
75.76094525585252,65.96244452059933
76.4592951242888,68.77301170680306
76.56000152583256,65.18011893933463
76.53713599968346,69.46906038380166
76.33512624018626,68.93489545131148
76.51177243199312,66.07796983409459
76.51285088121108,67.53590651515218
76.97032238007213,66.38887840700622
77.02990062923458,68.537450508823
77.1036344264266,70.36823071833388
76.97145775232883,69.44202415037529
76.96263237716926,66.6389683314214
77.09977385909855,67.84045531440506
76.42906533515686,69.96195750582697
75.90652730119679,68.47280823908957
76.22320551597595,69.19682101209327
76.30936462241101,68.65720235829998
76.25317716157208,67.79558970201204
76.27826127681082,67.57662777872507
76.43490280434709,65.86212060480946
76.23584828687457,66.53274022578647
75.9423947337847,66.33315660868487
76.040092143421,67.15737905693179
75.66763754860624,67.83930746994895
75.85171912869407,67.52532306212262
75.19056943840492,68.0209371679018
75.62544486759779,68.68697113555598
75.83554632497881,67.06408829194014
75.95799383601941,68.79262504822346
76.37051726242385,69.3866925672984
77.05411510184278,68.2919111219639
77.47387683909304,66.8461002414781
76.74946568078292,69.09377484699768
76.25321910862131,68.40517387870705
76.02138074230096,68.61291572574162
76.05108902917834,69.98699090549198
76.2772995657604,68.74500453171562
76.0050415120716,70.04633095755351
76.09917256838307,67.46076661113231
75.81599667217212,67.0406169791274
75.59180628148292,69.41451650961253
75.05070309229879,66.22062034628168
74.70570011924083,70.53702858366822
74.19106516991563,69.66499509372139
73.82935148183982,67.84898226020233
74.28127592025633,69.51269131325212
73.92974799328654,68.70955377246656
75.01271361115808,65.7647616169568
75.23466225184666,66.47204332841916
75.33213194768975,68.12363891500881
75.01186023547216,67.93913746763663
75.31668044035048,69.65744268267501
75.10962094936741,68.15144194675071
75.18267929233042,65.79418273776245
76.2306257058752,66.86354914582253
76.21089807770467,68.79643213773763
76.68942583632467,64.94073522096501
76.42460450652146,65.56159259186501
76.42840590083551,67.11959164179329
77.15452737492302,69.05775500493046
76.9179345932314,67.34610884350006
77.65831444338453,68.35152423655259
77.95313715954777,67.66292536837456
77.73842168451594,67.44764554266638
78.00275299240629,66.67427885954488
78.40184472018746,68.90871077616809
78.65866657919557,65.76371817569841
78.0374138335164,67.30395316588245
77.756525739257,69.37784612095123
77.66891286425098,66.51359746082656
77.65099549147413,65.32572904268939
77.91123326408908,64.48109016585839
77.99300474964889,68.6545168376833
77.46917256695903,68.76338582917978
77.63419975467828,67.1441416727469
77.89058028234635,65.75009876189924
78.12538409917153,67.43397367959108
78.56743331125209,69.41363020287271
78.90855214470686,65.73742634339087
79.0980918422431,69.22579025187488
79.07496880592706,65.09603195798184
78.41566656940645,65.94328951140167
78.59591577108453,67.80997677805952
78.68651477243617,69.06618107898612
78.80224048977009,69.85043044723312
78.29807985678681,69.13816358036844
77.87474007710193,69.98527627037578
78.30722398226683,67.92348237216041
78.30048548596443,66.7181108172295
78.58222623604236,69.42239616014534
78.6013085597462,69.69123640115012
78.6208937755101,69.04192118300372
79.00381532257241,68.55878379582256
78.80311403145308,69.73091077479602
78.84830562452291,68.15523214832183
78.66993600147171,67.6141541362641
78.50359301157343,68.73572830382463
78.38823453115774,68.36554598913499
78.48599834654514,68.97564670730394
78.30294352330252,67.45255135099072
78.81462900323571,69.00665603619882
78.46363380720923,68.93447019110626
78.39751096532895,67.96906124953716
78.23059807933477,66.5260890622414
78.81922643451583,69.50364808136868
78.90476549684386,65.8269423260347
79.32401585346177,66.19858110302201
78.73423107006529,67.8960208053901
78.84846253526487,63.88042381091252
79.21117811649562,69.95127132951282
79.24916445106881,67.65830089241311
79.6802624543985,69.93902092712388
79.47612047607763,70.33890859219844
80.04367659450737,67.39209783898733
80.96423822876876,69.6336630077942
80.81552539658458,66.02259997826586
80.63451355181853,68.26542798004331
81.21398456561104,66.8967057569082
81.8410562839862,68.64211300843563
81.62404275909473,68.92449961922625
81.44920656259526,67.3634000496896
81.3306283993762,68.42227258268905
80.78759972735999,69.0302454584279
80.41762857802601,67.90046577425403
80.01533470207293,71.43333045728933
79.70961251413283,67.4236478761282
79.69868693841937,70.1133041133292
79.79539876097319,69.3461559185837
80.41816424315742,64.82888436883546
80.01829699134791,69.86418565702341
80.41352255052146,69.2297146512103
80.32747037604909,67.79130682251919
80.30768139969543,68.1736950131158
80.57772752454795,68.35552047971262
80.12742968105462,69.6860515198899
80.28145889381373,67.00116331530518
80.34835779741704,69.99877826455821
80.54534467307006,65.99073172514461
80.66005640270114,64.97489895170939
81.64067000062187,68.49061868264013
81.37918730155828,69.4928514773907
81.1617320404869,67.33819894826799
80.90852943206926,64.21504409989518
80.68368099663083,65.37833432077164
80.42721558924966,68.27301752355885
80.9026167535103,67.59637832042317
81.46825877203591,69.52939679489398
81.23459512919405,67.71586766755145
80.89747885032635,66.50065537883367
81.0835793542255,68.07236799585868
80.85931665698233,69.13552833903638
81.11025995174535,69.63519774653665
81.18796773703303,67.44066644655582
80.57784284686316,67.71746865074631
81.19609101752502,68.77596653221467
81.91061963792478,66.47342820415241
81.65813176370419,68.70528813629691
81.49696386700964,67.25448451999908
81.60605126801399,67.48754567449043
81.73405246167815,67.6030038209623
81.99107130441068,67.78951876997432
82.78749181332522,70.45386344295143
82.70509215913863,66.88095110422681
82.37458713433561,66.96314024602749
81.81334847117292,69.7679061581542
81.51429429843152,68.26932185346568
81.49587923722085,68.75389537654054
